gene	a100	a101	a102	a103	a104	a105	a106	a107	a108	a109	a10	a110	a111	a112	a113	a114	a115	a116	a117	a118	a119	a11	a120	a12	a13	a14	a15	a16	a17	a18	a19	a1	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a2	a30	a31	a32	a33	a34	a35	a36	a37	a38	a39	a3	a40	a41	a42	a43	a44	a45	a46	a47	a48	a49	a4	a50	a51	a52	a53	a54	a55	a56	a57	a58	a59	a5	a60	a61	a62	a63	a64	a65	a66	a67	a68	a69	a6	a70	a71	a72	a73	a74	a75	a76	a77	a78	a79	a7	a80	a81	a82	a83	a84	a85	a86	a87	a88	a89	a8	a90	a91	a92	a93	a94	a95	a96	a97	a98	a99	a9
multidrug__efrA	0.0007150934340593595	0.00010415290862527885	0.0006904960883893239	0.0006298346273429336	0.0007590644904823299	0.0002606501094024545	0.0009670549608857981	0.0007178324874990735	0.0004326695029191441	0.0006978189293135782	0.0009369654717589217	0.0005971877912029764	0.0006956820411054283	0.00041778681237044133	0.0003497524451130953	0.0004799877302651903	0.0005625445348070085	0.0003193096267020607	0.0004444913906436585	0.000311995868810496	0.0004042269303811585	0.00133317198169147	0.0006081126044640572	0.0006979913576120629	0.0009388840281953619	0.00017555980242210442	0.0007342130813069749	0.0007873221933983898	0.0008737463340628583	0.0008426284779584417	0.0008017827280517334	0.0004052338579446243	0.0009465749447558198	0.0006087915331867488	0.0009562495371362475	0.00014891466799498893	0.0002968108495999885	0.0004014973593074204	0.00024873000516545976	0.0010080602660071534	0.00018429544681520938	0.00035189734379727976	9.527839009194043e-05	0.0014533070154095652	0.0002528406517694938	0.001293104686762315	0.0014688288187512156	0.0006809963272155271	0.0011209543625471136	0.0008205652397133388	0.0009712017076460389	0.0006375267647553319	0.00046019674841330557	6.645892192789285e-05	0.0008395213267137032	0.0001974542973356842	0.0006707262383898076	0.000703284092159136	0.0008084792275537611	0.0002040234736108353	0.00032560996864194837	0.000466661033774492	0.0002292025725087819	0.0006075294210603679	0.0011578842413676766	0.0008599949466128782	0.0004499828651296409	0.0002788858992852529	0.0004083775244985665	0.0005645978824733612	0.0005346554481799695	0.0001740747811884304	0.0004816418205451492	0.0004421932587411421	0.00046423702438079946	9.946220898022584e-05	0.0005521796950692944	0.0004250487537989643	0.00039978640680539347	0.0008717255850470241	0.0006283387964592733	0.0009238642873452404	0.0004638370643463178	0.0008787040178842331	0.0005707952780605931	0.00044727906711811036	0.00023392855293314694	0.000931277622917749	0.0005667832753007582	0.0006542368801360776	0.0006478497128919331	0.00012028282803718863	0.00031730892397442966	0.00029783995700867466	0.0005936740211215404	0.00034509271595506116	0.00016367597748366883	0.00032804720890496184	0.0003939971894866298	0.0007656120123965958	7.115054800554754e-05	0.0003045842542426721	0.0005161333252300668	0.00014479018352163422	0.0006960716697388088	0.0004820717208572933	0.0003770176575014116	0.0008225862508258477	0.0006493151831319884	0.0004812389177396649	0.00023213269185208405	0.0007321598569235801	0.0007196319883217628	0.00022705470984161005	0.0006861717063690181	0.0007471258880940335	0.0007041493898989532	0.0005742720022073049	0.0006290112078103492	0.00013014313034974848
multidrug__efrB	0.0009756164489195311	0.00035102910033753173	0.0009391747070082574	0.0009127721715841313	0.000516031550771079	0.0008264458470845274	0.0004983400700650901	0.0006858295816032955	0.0012586832654050354	0.0009501647716004699	0.0005109128351292601	0.0008224515717302535	0.0005397515012164717	0.0008493323158917694	0.0006313155826686688	0.0006409435521893522	0.0008524407084751527	0.000577460353620015	0.0006318548746976787	0.0005265689090581478	0.00041152313410379134	0.001111080202127383	0.0005693376724627879	0.0011169411899327976	0.001189702143970924	0.0002505801630945024	0.0009093488742085552	0.0008644149593621568	0.0013068297182934109	0.0010566749830286137	0.0014568159435741277	0.0006410529667689296	0.001320334883970157	0.0011959175827173931	0.0011892951675486275	0.0005082783668221482	0.0005097549580805599	0.000652727075289502	0.0007269057752808713	0.0012089373760929352	0.000838226485837181	0.0002532215834584654	0.0004273810269849503	0.0013141339970370728	0.0010132072442172483	0.0019936090317808856	0.000852376703772216	0.0011388075692448717	0.0013016618794797206	0.0011323840291338923	0.0005566679697191539	0.0009812154188767776	0.0006872528057710367	0.00032743005649982703	0.00043969825196483623	0.0004884638629015448	0.0006527328627237204	0.000902170936447233	0.0008056453784943953	0.0004274887706149602	0.0006548084259422611	0.0006387950862093	0.0007688271276647598	0.0011122559403500079	0.001399907952458751	0.000710895479861882	0.0006695705873941182	0.0005057610062982881	0.001327047775460784	0.0006202325311552886	0.0008975765788854314	0.0004258174999179119	0.0012149259163004122	0.0005402913807398145	0.00046973677916422604	0.0002558808829704413	0.0007738696037379198	0.0007718911043806362	0.0010779479889817664	0.0008913902824146077	0.0007098059035136146	0.0007314812845203954	0.0004779821070610258	0.000959636708467131	0.0009718284805893273	0.0011086799323034155	0.00032003370169191416	0.0007419826611909324	0.000689796583905118	0.0007510531328462122	0.0006411807215001958	0.0003824758068092997	0.0006768660776607509	0.000709435538246807	0.0006234617980525484	0.00034136171735905246	0.0003798038265505511	0.00045572952916421607	0.000728802971963556	0.0008086342343734446	0.0005041955195054697	0.0005264792340526932	0.0006724069538104209	0.00013799064451647459	0.0006363363072757081	0.0007941615149772805	0.0007257850278212603	0.000544096968366678	0.0006182134039164638	0.0003163151799117948	0.0005300336411850503	0.0009539556956134483	0.0005366540424939952	0.000480633582528101	0.00081393862349923	0.000792516578976582	0.0006824910253057519	0.0012483933586545871	0.00118165155313395	0.0002514247398422216
multidrug__emeA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.421072547180952e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.588365109165775e-05	0.00025830656385514837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
multidrug__emrA	5.343243499305392e-05	7.060173587920464e-05	0	7.410483464660974e-05	0.00012840970331747187	0	3.127828885185087e-05	7.182928727418878e-05	1.2911027700724307e-05	2.0495970316972214e-05	0	2.5167157140012826e-05	2.1711101346977024e-05	0	0.0001663829653742632	0	1.924823235336975e-05	3.919084426254459e-05	0	1.0897747196012317e-05	0	0	9.29644155156899e-05	0	0.0012118257159387598	0	0.001065918663142718	0.0006286579012993509	0.0001408795316586854	0.00029603469222357347	9.17387136812829e-05	0.00010316432513612691	8.849601332677468e-05	9.90688765855387e-05	0.00014091597733439983	0.001790377802426143	2.0901023194994525e-05	0	0.00021010588393063087	0	0.00022565842417320605	2.1163361220098836e-05	0.00016543438216913963	0	4.128123724923797e-05	8.049591451002535e-05	0	0.00021978428862647534	2.4191794905766217e-05	8.482902702161224e-05	4.344051997294899e-05	0.00013290263743354625	7.092284383212295e-06	0.00014955398172447441	0	0	0	0	1.7849484946491446e-05	0.00015726982291187807	4.736076926895075e-05	0	0.00018176058444476208	2.4580992088321296e-05	0.00018263748724844624	0	1.2833309647202902e-05	0	1.959803115203859e-05	0	0.00012021751973084547	0	0.00027843951345507805	2.3812288634266087e-05	0	0.00010379829660558871	0	6.306157934124288e-05	1.0481705563720091e-05	2.119050837034696e-05	5.495783219935887e-05	9.517111746527906e-06	4.2903910967979814e-05	1.764539845509272e-05	2.5595747137421133e-05	9.41226691217864e-05	0.0008546777311838395	0	9.319752159223605e-05	0	2.0762157118532908e-05	2.239142259822049e-05	2.621103492409909e-05	4.82633120625086e-05	0	1.1666420417682934e-05	2.2884508894265008e-05	0.0002589782288579819	3.6413471937479986e-05	2.1514503034538697e-05	2.165148585810898e-05	7.352394824018323e-05	4.8166112948766347e-05	0.00010759428137186845	4.281487222695677e-05	2.6664669590344198e-05	1.1188795628603145e-05	0	3.1408256805714824e-05	8.624970388697401e-05	1.9805955872351067e-05	8.068124870926267e-05	0	0.00029477287281326486	0.00014162620501116736	2.8767725462666107e-05	6.247199173782175e-05	8.910017380574364e-05	5.3593702164279486e-05	8.92684491949086e-05
multidrug__emrB	2.7205964827664097e-05	3.2573511743965266e-05	0	4.6554261456471973e-05	8.37084804247113e-05	0	9.231782635043703e-05	4.426499925350626e-05	4.014110972004528e-05	2.3654795287698754e-05	0	3.8727869652008376e-05	0	2.5087743094761392e-05	0.00014157917893998462	2.8045936934612295e-05	5.16651772431409e-05	1.397188560683423e-05	0	0	0	5.283469047450318e-05	0.00016364554529679635	9.262401192759478e-06	0.0011720889436565764	5.481616006159454e-05	0.0007630469458021623	0.0006096388652341593	4.0727322774974905e-05	0.000157219543832886	2.6367786935148697e-05	2.4148790792372845e-05	4.67521381007916e-05	0.0002406757532638138	0.000235530806040725	0.0012844904594077398	0.00011053859781963711	0	0.0002497125478371532	0	0.0002548474501436697	8.123810905524735e-05	0.0003581115654736929	2.9729659223856045e-05	0	4.382184827207342e-05	0	0.0001223098438882695	6.820522067459172e-06	4.4863093803378456e-05	8.703667897260882e-05	0.0001823466971142448	2.0047847374420984e-05	0.00032058743891744785	0	4.149117392081442e-05	1.4735074452350906e-05	0	0	0.00016373331222863352	8.016796881463017e-06	1.7575927964365363e-05	0.00020538119568393117	0	0.00016205496643513522	0	2.6062296312840884e-05	2.4802813618921582e-05	2.7460493591940647e-05	1.765346788020273e-05	5.669567140857485e-05	3.5208151824004167e-05	0.0002555780766753186	0	0	0.0002411070247339083	1.9541071188136645e-05	8.068485953771005e-05	2.5294775719053593e-05	3.2282415095450444e-05	8.66365992627906e-05	6.984141885254496e-05	3.1674301638113726e-05	6.917547613098067e-05	0.00011564061935783105	9.820993142171914e-05	0.001097300142383635	0	3.82885416189371e-05	0	2.3247997943211062e-05	0	0	4.6232345272946356e-05	0	1.7640447966722213e-05	0	0.0002269308309709757	0.00011840712151140964	3.210455362875953e-05	1.6508480065148263e-05	0	5.266372051109407e-05	2.306470399073018e-05	3.244817938365184e-05	2.0310978789519995e-05	6.988626644584543e-06	0	6.316004142024217e-05	0	0	3.847853726569314e-05	1.3150453170723607e-05	0.0002518724978811611	0.00011929406738346022	4.307312003972602e-05	4.82379516682774e-05	2.6442573902374203e-05	4.802703476009827e-05	8.32935316551357e-05
multidrug__emrD	0	0.0001404710045840157	0	7.592914834030399e-05	0	0	0.0002494496354451919	0.00015032349784114632	7.858577062713245e-05	3.0583977745711524e-05	0	0	0	0.0002625393291302861	0.0003904621624833067	0	0.00029799267011644434	0	0	0	0	0.00015052483119875292	0	0	0.004072613443872104	3.60859678246622e-05	0.0032025369205261286	0.0018483567887356738	0.00010005567017160101	0.000724534681504	0.0006865514989063991	0.00013792016110969902	8.79134418590389e-05	0.0002593318517489829	0.0006848813299376496	0.007372497900022063	0.0001280644840815462	0	0.0006058488966906625	0	0.0007430604942267759	0.0004626143076882131	0.0009311795134970443	6.011249934216192e-05	0	0.0002101883033449268	0	0.000600734076080281	9.689581999857189e-05	9.852348030370246e-05	0.0003213012185117639	0.00019847403210614264	0	0.0010310144378436151	0	4.015513007102482e-05	5.8124208552607564e-05	0	0	0.0005132525191842904	0.00017597559165925773	3.236510028577351e-05	0.0002281482637980273	0	0.0006401639213746586	0	0	3.240473990611974e-05	0	0	0.00016802010911088564	0.00013835069202931864	0.0008012519443818851	0	0	0.0005952266589486367	0.00011337555928110562	0.00022164114232230543	0.00019764006770314242	2.529629098388526e-05	0.0003744109024683745	0.0001715926626635093	3.24350715483066e-05	0.0001618633266843508	0.0003332965231533827	0.00021388596000168487	0.006151836566946502	0	6.209951253217708e-05	0	0.00018698423301510657	0.00015741995289712785	0.00015412855019432062	0	0	7.146063263677327e-05	0.00013841841593852306	0.0008083351710202961	0	0	0.0002550477453492066	0	0	6.978121352831822e-05	3.194406215280293e-05	0.0002328707404126263	6.479329832200185e-05	0	0.0004377363002526821	3.347945439524404e-05	0.0001976553425269753	0.00041140808968947616	0.0001582321321012335	0.0008342818754191379	0.0005310811257695026	5.723599665875157e-05	6.470305449937315e-05	0.000159966901799329	0.00041205966665588977	0.0003769237427634042
multidrug__emrK	0	2.588730315570837e-05	0	2.8295087684845264e-05	4.2330298708165024e-05	0	6.927406255779053e-05	1.9520826544181917e-05	0	0.00010777864275207872	0	0	2.436711711220766e-05	0.00011175939500628594	6.443597668416174e-05	0	9.419839070682888e-05	0	0	0	2.2512216898850447e-05	0	2.287714923204897e-05	0	0.0010956715544453706	0	0.0005065330135941918	0.00027494768264760283	4.8808656637654784e-05	0.0003285753496194011	7.811364509433638e-05	0.00012576786212590633	0	0.00015927373124851717	0.00016340858836012847	0.0004432655306620159	2.2609716186027495e-05	0	0.0001468173900911474	0	2.9259854188942837e-05	2.3752369495060422e-05	0.0001644474996917119	0	2.9352110143744805e-05	3.6265091167977524e-05	0	0.0002076689911080737	0	3.4289403351019106e-05	2.4254896690647124e-05	4.053477946015544e-05	0	2.0677136479586352e-05	0	2.9900127622116937e-05	0	0	9.916380525828581e-06	0.00017559442777626477	0.00012739803411004267	3.7640681301833796e-05	0.000256080920551904	2.7036332487715904e-05	9.000264592950117e-05	0	8.775823595955473e-06	0	0	2.672489563059921e-05	3.472958179741486e-05	0	0.00014799599233262576	0	1.3631028346580485e-05	0	5.444000273761146e-05	6.683695044888172e-05	5.941880590880084e-05	0	0.00015550132558416266	2.410017961653061e-05	5.861171665137326e-05	9.136699169046977e-05	5.344556080165194e-05	6.446925579024623e-05	0.00039468692700011756	0	0	0	0	0	2.706414380490591e-05	0	0	0	9.623911686154084e-05	8.864709585236738e-05	1.33953462833072e-05	0	2.381663444391988e-05	2.2170301598160332e-05	4.8815244407713306e-05	0	5.6892050872402824e-05	4.279438315907696e-05	2.436671048006907e-05	0	2.1101154443115906e-05	0	2.2006617635945632e-05	4.2748605476756695e-05	0	0.00011829533716852096	8.281174660425547e-05	6.29438395659843e-05	1.1885843176906727e-05	0.00013632186060443183	5.762324097399387e-05	0
multidrug__emrY	8.795675842108472e-05	0	0	2.8902437320893015e-05	0.00010601314450319174	0	3.0541103929508857e-05	2.8019595487067938e-05	3.973969862284483e-05	3.8320768366071987e-05	0	0	0	4.4481813997803884e-05	3.419747967209125e-05	2.3831780607649825e-05	5.16651772431409e-05	0	0	0	0	4.0939160747787554e-05	0	1.8339554361663767e-05	0.0008589467822469034	0	0.00034014499436992496	0.00036541725898087796	4.2248260140015465e-05	0.0001737955453123884	7.865787950687887e-05	7.849534687014047e-05	3.307149197343728e-05	4.0672503880772996e-05	0.0001931591323188716	0.0007148705999911851	0.00011324442294705062	0	0.00011355535275972834	0	0	2.4099376768152316e-05	8.898643884892295e-05	4.174552964809033e-05	5.212643645421421e-05	4.399854927317049e-05	7.723340225083963e-06	0.0001690780255593156	0	3.331755303247526e-05	3.192550776906427e-05	5.0575291935673365e-05	0	2.1552008146242957e-05	0	5.611052003518357e-05	0	0	1.346032448796943e-05	7.070126780090259e-05	6.140137611484175e-05	2.2901966741445776e-05	0.00016639074586696057	0	7.723877113618295e-05	0	1.7281462244646483e-05	1.64580636038816e-05	0	0	1.6957315617670424e-05	0	0.00015898775053767072	1.7955051917646187e-05	0	1.8569893492205063e-05	2.035528248764234e-05	5.550011515872423e-05	5.045279070169956e-05	0	0.00012992184119872653	5.198323327252713e-05	0	8.315394021962444e-05	3.9190458004562304e-05	2.6660452956724597e-05	0.0003532222616045872	0	7.949596429733746e-06	0	3.9221012431728575e-05	1.7055966432238264e-05	0	2.7479466266650848e-05	0	0	8.715779754651712e-06	0.00011619339558009397	1.8741097518498196e-05	0	2.4738514115222175e-05	4.0233168066506505e-05	3.527484455003488e-05	0	0	3.920018906377359e-05	1.7045430840450102e-05	0	4.768902117336466e-05	4.9587518449393284e-05	3.741468851511319e-05	6.902266256814228e-05	3.1552977106476464e-05	7.0313985851367e-05	6.029757359555112e-05	1.4806024243084594e-05	0	3.701960346332389e-05	4.1028809695055376e-05	8.26030560122045e-06
multidrug__Escherichia coli acrA	4.300059993884053e-05	2.288776676990841e-05	0	3.654069756157118e-05	3.926078804286551e-05	0	4.0336433598791415e-05	9.610665690403281e-06	0	7.057272124254765e-05	0	0	0	0	5.192837410514677e-05	0	1.103015833851793e-05	0	0	0	3.161270067748477e-05	0	5.017011496073446e-05	9.507888794054133e-06	0.0008574574452805652	0	0.0004963832449001103	0.0005052273335651743	3.184085205128754e-05	0.00015005926412931883	0.00011077657188544472	4.504312843125327e-05	4.2119977618777064e-05	0.00012656198884882704	9.811955037555836e-05	0.0009729770980487716	7.281244743116173e-05	0	7.969401722252912e-05	9.869782391700909e-06	0.00021968060455974353	5.250051443807436e-05	0.00025583438284910553	0	2.39117139334121e-05	3.307194845209649e-05	9.960579836884103e-06	0.00017702505374588243	0	6.425677951584565e-05	6.285914161291312e-05	3.294220475671675e-05	2.554651553650776e-05	0.00012882015671276424	0	2.3231310515649822e-05	0	0	1.7359410926549997e-05	0.00013566047119400776	0.00011725414481630544	1.1219115099865107e-05	0.00018558879943410056	0	0.00010261311409582127	0	0	0	0	1.1899572857371937e-05	5.3934327483767415e-05	1.8152460487149702e-05	0.00012483896939331738	0	0	0.00018606125684952703	1.2863307986145368e-05	5.395470491280531e-05	2.0812861950577702e-05	2.000200612271025e-05	0	2.069792782538785e-05	2.0455409874709205e-05	4.622472139369378e-05	7.151239015849524e-05	3.3221657765667304e-05	0.0006822938460002761	0	1.0252376251948813e-05	1.1113913998379963e-05	2.0096864837872166e-05	0	0.00011104556338606533	4.578003853865592e-05	0	4.528617108695541e-05	1.1015691812831345e-05	0.00011868320921747569	3.3539991387056994e-05	0	2.9416181018391883e-05	5.096657538376222e-05	2.240358720735352e-05	1.9632304212966105e-05	0	2.555598043755839e-05	0	0	3.085445882677276e-05	1.0550947449799243e-05	1.8415868639175067e-05	5.60651461844294e-05	1.7097902629506968e-05	0.00014762239271205542	0.00014402600452494732	1.8903973723765035e-05	1.0508642204267661e-05	0.0001330621885767681	8.588837512109783e-06	1.888968528378595e-05
multidrug__Escherichia coli emrE	0.00015159650578664173	0.0001635392936547395	0	0	0	0	8.963797079475219e-05	0	0	8.840332253504937e-05	0	0	0	0.0002984416172150566	0	0	9.784685372541974e-05	0	0	0	0	0	0.00026286709761258134	0	0.0007689124413579859	0	0.00039857221447726167	0.00017134842941890624	0	0	0	0	7.618894312484799e-05	6.595143296828005e-05	0.00045574289000012365	0.0003233036825193267	0	0	0.00022340611156065887	0	0	0	0	0	0	8.224628414699997e-05	0	0.00031526200080215936	0	0.00018677285203606573	0	7.767572231908011e-05	0	0.00023339461658961665	0	0.00022981630938751196	0	0	0	0	0	0	0.0002368634586172879	0	0.0002748237497382861	0	0	0.0001863863871972435	0	0	0	0	0.0003170090077959963	0	0	0.00010515135443495901	0.00011410844489422861	0.0004597351880103101	0	0	6.291393980262208e-05	0	0	0	0	0	0.0016143640596041299	0	0	0	0	0	0	0	0	0	0	8.719699020462597e-05	0	0	0	0	0.00024039072520468043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
multidrug__Escherichia coli mdfA	0	0.00013232121920007652	0	0.00018548618244871716	0.0002229357750944867	0	0.00029861505453214796	0.00011055453472095224	0	0.0004674807451956725	0	0	3.066512540581899e-05	0.000166140864424757	0.00024840858243640345	0	0.000257631418883779	9.976628024409726e-05	6.063628975760921e-05	6.281577324414235e-05	0.000242433946288231	2.8359364882848434e-05	5.963962700868382e-05	0	0.0040684830551983315	0	0.001888164975593023	0.0014308133730833099	6.346573643759224e-05	0.0008981436599635777	0.00022426696556266908	0.0001937111773557833	2.6299530576568866e-05	0.00034215452153753473	0.0002500670871757808	0.004610488891887236	0.00021473321366911223	0	0.0005800604494279629	8.672264188086254e-05	0.0006729898047236516	0.0002317875277265366	0.00037634967656187033	0	3.953105875070259e-05	6.487426412960925e-05	5.2881218266687694e-05	0.0009014393485583988	0	9.074424862201045e-05	0.0002092515158326892	0.00021734870038983187	6.74631929134828e-05	0.00042424651456410517	0	7.215706102242655e-05	0	0	0	0.00017274359905000036	0.0001781871934383785	9.926044989350211e-05	0.0010679001531423934	5.9736994290101626e-05	0.0005133257079769566	5.995276005225152e-05	9.744036893714642e-05	9.204076566513369e-05	0	0	0	8.037687832270271e-05	0.0008945813804277813	0	0	0.00038227903138188414	7.547629078350502e-05	0.00028632885873208807	3.1336888817692575e-05	6.047047510562426e-05	0.00020258060896484768	0	6.18349049427647e-05	0.00016187600735984663	0.0002737139539639124	0.0003149156114727749	0.0024361047065424146	0	0.00010128837576841698	0	5.939332284751048e-05	0.0002454596420595808	0	2.7161171290589256e-05	3.2179728708982436e-05	0.0001335917814219152	6.399848267844942e-05	0.0004101640542867601	6.880633968937796e-05	0	9.13101450665312e-05	6.029087429283317e-05	0.00013020820668339993	0.00011451089965828247	0.00012338245740487201	0.0003006187491337599	0.00012737144265840338	0	0.00013816156817669285	8.400616959311162e-05	0.00021684007108074583	0.0002510896600391707	0	0.0011798450683890823	0.00020542190059067003	0.00010655614304711536	0.00011960932033808986	0.00022676969779371358	0.0003865350813734715	6.315180770622652e-05
multidrug__fexB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.336801298709252e-05	2.7327279707139057e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
multidrug__Klebsiella pneumoniae acrA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.480615097487355e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
multidrug__mdeA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6160185218667596e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8924985952969407e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
multidrug__mdsB	0	0	0	0	2.078748814615699e-06	0	0	0	0	0	0	0	2.6753015877791593e-06	0	2.00761843664318e-06	0	0	0	0	2.3365596357706035e-06	0	0	0	0	2.2137747947357097e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8135234263982502e-06	0	0	3.2991939000624e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5659933574643198e-06	0	0	0	8.474576257152126e-06	0	0	0	0	1.6007733620213275e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
multidrug__mdtE	8.836907446058767e-05	0.00017781588751878948	0	0.0001488602645249394	8.938647110426081e-05	0	0.00019061307914789298	7.189984790694898e-05	5.541866378260126e-05	0.00014919379164584425	0	1.2360728890490364e-05	0	2.2712968743117122e-05	0.00018754251040775096	1.4001187005871233e-05	2.4218643108188804e-05	0	0	0	0	1.898438722200568e-05	4.824853711736922e-05	0	0.0020792784015026245	3.533649667059303e-05	0.0011722638582359532	0.001104507686101885	0.00012064965219789147	0.00034804484491321116	0.00011445801344049813	0.0002129921569548671	4.16568620796425e-05	0.00020766258679797241	0.00025854219616600993	0.0017707137102733713	0.00013719348565154881	0	0.00036426866144005247	1.714793702190486e-05	0.00036986828707624643	9.390304368723138e-05	0.0003629293858113233	0	4.081127684591134e-05	0.0001005953356542105	4.286558477228172e-05	0.0004071422958824352	3.4642088012024865e-05	8.570610605972944e-05	9.952498542309866e-05	0.0002825389571968071	0	0.0003931981995452255	0	8.752142048694076e-05	0	2.7779553755156648e-05	1.808129643930302e-05	0.00017206322806738672	0.00018937153077443997	5.871943775984067e-05	0.00041994626634432694	2.3453296154196406e-05	0.0003046141160922988	0	0	7.38848925768147e-05	0	2.637899890875405e-05	0	4.831845057696889e-05	0.00022862174878564761	0	1.1778698633784326e-05	0.00021853763299702972	1.0946420621800836e-05	0.00028535979211858503	7.952091404618085e-05	5.966600795994631e-05	0.00021491402417655572	0.00010191785395995224	2.2672798479013725e-05	0.00010732453241212245	5.1099007383650135e-05	0.00011469072507970103	0.0018248265059864082	0	3.947459783125062e-05	0	5.485935824002598e-05	0	2.5243889949627252e-05	7.67726332143214e-05	1.162307382746119e-05	2.4476719129977705e-05	1.8162388131181444e-05	0.0002675094984902303	0.00011665555755486983	2.0469906997766684e-05	2.9549496157270736e-05	5.435951094863427e-05	0.00022551650131009764	2.0908664633042054e-05	2.2854288369485014e-05	1.977993738313457e-05	0.00011663091916116854	1.8277840189154237e-05	3.942082378715887e-05	5.5453996810998665e-05	0.00012557767401571036	6.853235500602687e-05	8.81541213495359e-06	0.00040262402218554894	0.0002697383144651529	3.512116081156945e-05	1.6498017179262702e-05	4.282744117717148e-05	8.111909510299016e-05	0.00012032307510115982
